# run lumi evt seed tc cls df00 df01 df02 df03 df04 df05 df06 df07 df08 df09 df10 df11 df12 df13 df14 df15 df16 df17 df18 df19 df20 df21
1 88 8792 329 954 0 -0.0152898 1.58317 0.0016707 0.00149865 3.33395 0.0761127 8.68751 -1.6472 5.77071 -30 5 10 18.4118 -0.0667929 1.57674 2 1 0 0 1 4 1
1 88 8792 21 955 0 1.30737 0.855459 0.00117905 0.000169523 0.381343 0.00456339 3.29408 -1.64527 4.60223 -30 5 10 16.563 0.194085 0.843191 2 1 0 0 1 7 1
1 75 7464 1609 0 0 -0.073538 1.82725 0.00190027 0.00171177 48.0966 -0.0814209 12.1673 6.08753 6.08753 5.77391 7 14 38.7538 -0.0450988 1.85953 4 7 0 1 0 1 7
1 75 7464 226 5 1 -0.0742232 0.531254 0.000973414 0.0018239 0.965264 0.0986996 3.87 -0.386722 1.261 4.68763 6 12 36.3313 -0.061435 0.425661 4 1 0 0 1 1 2
1 75 7464 229 5 0 -0.0457406 0.440299 0.000805614 0.00176502 0.000817748 0.0912703 0.42549 5.88921 5.88921 -30 6 12 36.3313 -0.061435 0.425661 4 1 0 0 1 1 2
1 75 7464 733 6 0 0.140081 0.785486 0.000983579 0.00127382 0.000105744 -0.0629225 0.8876 5.66833 5.66833 -30 6 12 36.2957 0.109193 0.762962 4 1 0 0 1 2 2
1 75 7464 741 6 1 0.338199 0.73307 0.000646743 0.000779397 23.7505 0.0395222 8.8783 -1.46615 3.59161 -30 6 12 36.2957 0.109193 0.762962 4 1 0 0 1 3 2
1 75 7464 594 10 0 -0.0277276 0.580541 0.000909229 0.00160019 2.45698 -0.0914298 5.05246 0.406217 6.3845 -30 6 12 36.0827 -0.0758922 0.599554 4 1 0 0 1 3 3
1 75 7464 603 10 0 -0.0682183 0.459159 0.000848777 0.00180819 7.61929 -0.0963686 9.08828 6.18295 6.18295 -30 6 12 36.0827 -0.0758922 0.599554 4 1 0 0 1 1 3
1 75 7464 642 10 0 0.0100828 0.601759 0.000884926 0.00147351 8.81723 0.083862 6.85784 -2.61655 6.83917 -30 6 12 36.0827 -0.0758922 0.599554 4 1 0 0 1 2 3
1 75 7464 387 13 1 0.190619 0.248062 0.000376938 0.00100048 0.0952797 -0.0528305 3.1685 -3.65988 1.83684 5.39618 6 12 36.0022 -0.0258503 0.284583 4 1 0 0 1 3 3
1 75 7464 409 13 0 0.0923355 0.263976 0.000431986 0.00122176 0.078434 0.0666502 2.69567 -0.00658448 6.32599 -30 6 12 36.0022 -0.0258503 0.284583 4 1 0 0 1 2 3
1 75 7464 420 13 0 -0.00830933 0.363979 0.00059232 0.00147327 0.000715336 0.0874333 3.61314 5.60108 5.60108 5.52507 6 12 36.0022 -0.0258503 0.284583 4 1 0 0 1 2 3
1 75 7464 717 15 0 0.0352721 0.412932 0.000650076 0.00146412 3.60329 -0.0756675 7.61526 6.76133 6.76133 -30 6 12 35.8991 0.0298208 0.528396 4 1 0 0 1 2 1
1 75 7464 1065 30 1 0.491351 2.19596 0.00220306 0.000548315 2.14173 0.0160467 13.3533 -0.901991 -0.901991 -1.62794 6 12 35.1367 -0.0272196 2.24841 4 5 0 0 1 1 5
1 75 7464 1903 47 1 -0.0913614 1.82557 0.00175124 0.00160508 94.7789 -0.0831439 13.7688 -0.665618 2.02903 5.09224 7 14 34.2704 0.0691279 1.8143 3 4 0 0 0 1 9
1 75 7464 192 49 0 -0.0154196 0.172255 0.000407348 0.00163909 0.096808 0.0854047 5.61674 5.80379 5.80379 -30 6 12 34.194 -0.0326535 0.27274 4 1 0 0 1 2 1
1 75 7464 437 51 0 -0.0503969 0.124613 0.000323224 0.00175745 0.000499171 0.0950934 5.89163 -2.80289 6.01339 -30 6 12 34.1084 0.0261541 0.231215 4 2 0 1 0 3 2
1 75 7464 4286 58 1 -0.0802655 2.2657 0.00320175 0.00189624 0.00327989 -0.0840297 25.65 -1.47307 0.148327 1.87913 6 12 34.9711 0.527452 2.17406 4 6 0 0 0 2 13
1 75 7464 7187 58 2 0.0947576 2.18272 0.00198328 0.00105471 822.027 0.0540143 33.195 -2.46979 0.946588 3.13836 6 12 34.9711 0.527452 2.17406 4 1 0 0 1 1 13
1 75 7464 606 62 1 -0.0804009 1.41172 0.00175066 0.00181372 47.5335 -0.0955938 11.0424 -3.00946 2.37954 4.4734 6 12 34.3524 -0.0866029 1.47161 4 2 0 0 0 1 14
1 75 7464 622 62 1 0.0683194 1.55356 0.00159237 0.00139265 51.8666 -0.0600521 11.9783 -4.03548 1.86782 2.95216 6 12 34.3524 -0.0866029 1.47161 4 10 0 0 0 3 14
1 75 7464 641 62 0 0.0929688 1.59468 0.00116383 0.00114845 4.22201e-06 0.0615275 5.46813 -1.54993 5.52026 -30 6 12 34.3524 -0.0866029 1.47161 4 1 0 0 1 5 14
1 75 7464 657 62 0 -0.0100157 1.39569 0.00138321 0.00138985 3.6272 0.0928989 6.37379 0.983685 5.86107 -30 6 12 34.3524 -0.0866029 1.47161 4 1 0 0 1 4 14
1 75 7464 15 69 0 0.120718 0.345349 0.000486788 0.0011393 0.036381 0.0625922 1.76006 6.66184 6.66184 -30 6 12 31.4988 0.105429 0.363191 3 1 0 0 1 2 2
1 75 7464 734 69 0 -0.00466966 0.406852 0.000718817 0.00164809 2.36499 -0.0864273 6.46167 -4.97581 5.18919 -30 6 12 31.4988 0.105429 0.363191 3 1 0 0 1 2 2
1 75 7464 278 70 1 0.147362 1.60077 0.00125876 0.00106208 7.12698e-06 -0.0560998 5.57705 -3.00383 3.93808 3.69905 6 12 34.5355 -0.0175788 1.6394 4 1 0 0 1 4 5
1 75 7464 309 70 0 0.169154 1.70092 0.00109011 0.000964637 2.7984e-05 0.0523133 2.5417 -0.347636 5.76698 -30 6 12 34.5355 -0.0175788 1.6394 4 1 0 0 1 4 5
1 75 7464 315 70 0 -0.0475331 1.60995 0.00184384 0.00167375 3.7248 0.079928 8.90783 5.9796 5.9796 -30 6 12 34.5355 -0.0175788 1.6394 4 1 0 0 1 5 5
1 75 7464 348 70 1 -0.0847471 1.67366 0.00199983 0.00191739 0.00246275 0.103049 2.3876 -0.503908 2.06893 4.6895 6 12 34.5355 -0.0175788 1.6394 4 2 0 0 1 2 5
1 75 7464 670 88 0 0.0020286 0.727279 0.0010916 0.00162409 0.00105211 -0.0820428 0.120072 -1.30766 6.00384 -30 6 12 30.7603 0.284626 0.848406 3 1 0 0 1 2 2
1 75 7464 673 88 0 0.313776 0.822719 0.000806401 0.000948151 0.995683 -0.04006 3.62621 6.80499 6.80499 -30 6 12 30.7603 0.284626 0.848406 3 1 0 0 1 2 2
1 75 7464 96 97 0 0.00975846 0.449505 0.000702455 0.00150798 3.21518 -0.0830988 6.55329 5.61169 5.61169 -30 6 12 30.6158 0.0275276 0.544687 3 1 0 0 1 1 1
1 75 7464 61 100 0 0.494354 0.486985 0.000440875 0.000531718 0.000347987 0.026831 0.350534 -0.670017 5.09608 -30 6 12 30.5404 0.657383 0.402079 3 1 0 0 1 4 3
1 75 7464 66 100 0 0.67845 0.420263 0.000425701 0.000408405 0.000370083 0.0176248 0.345397 6.21391 6.21391 -30 6 12 30.5404 0.657383 0.402079 3 2 0 1 1 4 3
1 75 7464 574 104 0 0.0246819 0.402025 0.000632087 0.00144197 3.53791 -0.0777888 7.59791 6.45192 6.45192 -30 6 12 30.4896 0.0295048 0.521701 3 1 0 0 1 1 2
1 75 7464 577 104 1 -0.0962702 0.456409 0.00087654 0.00189546 5.56289e-05 -0.103282 2.0984 -2.92992 0.667257 2.5677 6 12 30.4896 0.0295048 0.521701 3 1 0 0 1 1 2
1 75 7464 175 109 0 -0.0379454 0.640643 0.000983495 0.00162653 27.1247 0.0891986 10.0632 6.33231 6.33231 -30 6 12 30.4152 -0.0317436 0.76924 3 1 0 0 1 1 1
1 75 7464 249 110 0 -0.0385229 0.50089 0.000842466 0.00165827 7.11283e-05 0.0930189 1.15888 5.72922 5.72922 -30 6 12 30.3888 -0.0573836 0.497109 3 1 0 0 1 2 1
1 75 7464 596 136 1 0.359406 0.118238 0.00028093 0.000771432 0.000368095 0.0376527 6.38219 -1.86751 0.599668 2.69595 6 12 30.0309 0.135889 0.0655126 3 1 0 0 1 1 2
1 75 7464 597 136 0 0.154474 0.0432493 0.000261199 0.00112356 0.000226597 0.0603396 1.24643 6.01795 6.01795 -30 6 12 30.0309 0.135889 0.0655126 3 1 0 0 1 1 2
1 75 7464 197 142 0 0.0137398 1.67982 0.00154789 0.00132698 0.000214284 -0.0774171 4.66902 0.0587038 5.83884 -30 6 12 29.9205 0.105573 1.70816 3 1 0 0 1 2 7
1 75 7464 1817 142 1 0.474225 1.81351 0.00104461 0.000512104 125.694 -0.0220732 17.4223 -1.88739 1.07554 2.79736 6 12 29.9205 0.105573 1.70816 3 6 0 0 0 1 7
1 75 7464 40 145 1 0.859069 1.16696 0.000798751 0.000255238 23.8338 0.0118275 7.65619 -2.0217 -1.58229 4.32094 6 12 29.8965 1.00446 1.08755 3 1 0 0 1 3 4
1 75 7464 53 145 0 -0.0209107 1.16235 0.00183086 0.0020592 0.00237552 0.0898064 2.12976 -2.55005 4.4889 -30 6 12 29.8965 1.00446 1.08755 3 1 0 0 1 3 4
1 75 7464 611 146 0 0.0814818 0.696501 0.000930344 0.00133197 0.000104827 -0.0693688 0.611566 -2.98441 5.18692 -30 6 12 29.8893 0.410389 0.823242 3 1 0 0 1 2 1
1 75 7464 4179 149 0 0.0962677 2.17731 0.00217182 0.00118056 3.75651e-05 0.0551266 24.4 5.08874 5.08874 5.46724 6 12 29.8395 0.192647 2.15435 3 2 0 0 1 1 8
1 75 7464 670 152 0 0.0020286 0.727279 0.0010916 0.00162409 0.00105211 -0.0820428 0.120072 6.00384 6.00384 -30 6 12 29.8314 -0.0225402 0.702208 3 1 0 0 1 2 2
1 75 7464 673 152 0 0.313776 0.822719 0.000806401 0.000948151 0.995683 -0.04006 3.62621 -2.10593 6.80499 -30 6 12 29.8314 -0.0225402 0.702208 3 1 0 0 1 2 2
1 75 7464 653 153 1 0.115976 0.738854 0.00089238 0.00126902 0.000798041 -0.0654968 2.42435 3.13522 3.13522 4.37833 6 12 29.8305 0.407681 0.705553 3 1 0 0 1 2 1
1 75 7464 337 154 0 0.102704 0.36729 0.000536984 0.00121097 0.000243375 0.065542 3.62903 6.39448 6.39448 -30 6 12 29.8223 0.119528 0.282609 3 2 0 1 1 3 2
1 75 7464 686 157 0 -0.0648637 0.812615 0.00139252 0.00196206 4.23215 0.0987912 5.27548 5.77894 5.77894 -30 6 12 29.821 -0.0495492 0.856241 3 1 0 0 1 1 1
1 75 7464 2298 158 1 0.0151455 1.84054 0.00174565 0.00123849 125.654 -0.0666912 14.8134 -1.69381 3.19442 4.0583 7 14 38.7749 0.160216 1.88791 4 11 0 0 1 3 11
1 75 7464 2036 165 0 0.219297 2.13293 0.00221399 0.000987022 8.72046e-05 0.03645 10.1063 1.09164 1.09164 4.11077 6 12 29.7478 0.210804 2.18016 3 9 0 0 0 1 16
1 75 7464 4548 165 2 0.424917 2.22208 0.0025392 0.000901791 48.8643 -0.0244718 25.65 -2.82512 0.225012 0.690805 6 12 29.7478 0.210804 2.18016 3 1 0 0 1 2 16
1 75 7464 7420 165 1 0.32429 2.17311 0.00169724 0.000722746 1.01897e-07 0.0413959 31.945 2.83582 2.83582 3.25671 6 12 29.7478 0.210804 2.18016 3 5 0 0 0 1 16
1 75 7464 668 173 0 -0.0319156 1.32116 0.00156969 0.00153471 0.0040923 0.0970983 2.48627 0.142052 6.16608 -30 6 12 29.6559 0.340933 1.28455 3 2 0 1 0 4 4
1 75 7464 535 177 0 0.226547 0.415303 0.000557652 0.000992545 0.00051589 0.0516549 0.120378 5.59049 5.59049 -30 6 12 29.6091 0.19024 0.39564 3 1 0 0 1 1 1
1 75 7464 859 178 0 0.0386007 2.28581 0.00472665 0.00146153 32.5567 0.0428238 18.8438 6.39058 6.39058 -30 6 12 29.5989 0.0602575 2.29389 3 3 0 0 1 1 3
1 75 7464 518 182 0 0.484348 0.100487 0.000350742 0.000602144 0.0136276 -0.0272645 5.18676 -2.53668 6.4456 -30 6 12 29.4777 0.514495 0.0373218 3 1 0 0 1 2 2
1 75 7464 525 182 0 0.525771 0.0529277 0.000256741 0.000584926 0.000381391 0.024419 4.70026 6.79123 6.79123 -30 6 12 29.4777 0.514495 0.0373218 3 1 0 0 1 1 2
1 75 7464 58 190 1 0.165758 0.875922 0.000967909 0.00120497 1.23937 -0.0562355 3.93168 -5.13294 3.92998 3.02006 6 12 29.35 0.0123033 0.808431 3 1 0 0 1 4 2
1 75 7464 79 190 0 -0.0248605 0.848096 0.00135824 0.00182131 0.00138802 0.0875273 1.2929 4.54822 6.56156 -30 6 12 29.35 0.0123033 0.808431 3 1 0 0 1 3 2
1 75 7464 39 191 0 -0.048711 0.442487 0.00076973 0.00170665 0.000890413 -0.0953034 4.10958 -4.3937 4.97359 -30 6 12 29.3364 0.36449 0.380836 3 1 0 0 1 3 1
1 75 7464 54 192 0 0.042433 1.51741 0.00155806 0.00139452 5.11388 0.0743945 7.5676 2.01179 4.43712 -30 6 12 29.3324 0.165887 1.52658 3 1 0 0 1 5 1
1 75 7464 358 201 0 -0.00890115 0.33945 0.000581205 0.0015756 0.000178413 -0.0864054 3.82142 6.48711 6.48711 -30 6 12 29.2256 0.00321255 0.249742 3 1 0 0 1 1 1
1 75 7464 1335 205 2 0.0883751 2.33927 0.00595882 0.00196307 88.9189 0.0355966 19.6257 -1.46881 -0.0752401 -0.402694 6 12 29.1235 -0.108887 2.28033 3 57 0 0 1 1 57
1 75 7464 8995 205 1 -0.0447597 2.3417 0.00240169 0.00165047 84.4645 0.0967212 40.873 -1.93529 -1.09522 1.03744 6 12 29.1235 -0.108887 2.28033 3 57 0 0 0 1 57
1 75 7464 291 215 0 0.529688 0.0912962 0.000239753 0.000555326 0.000378847 -0.0249316 0.835962 -3.04975 6.49543 -30 6 12 28.8233 0.0677827 0.088996 3 1 0 0 1 3 3
1 75 7464 312 215 0 0.0937011 0.0330149 0.000304265 0.00134019 0.000399027 0.0672069 6.13191 5.78706 5.78706 -30 6 12 28.8233 0.0677827 0.088996 3 2 0 1 0 4 3
1 75 7464 425 223 0 -0.0806483 1.48574 0.00184888 0.00167124 0.00450079 0.0975121 1.138 4.98065 4.98065 -30 6 12 33.707 -0.0775124 1.46732 4 1 0 0 1 2 1
1 75 7464 2306 225 1 -0.0508991 2.06122 0.00239759 0.00182195 0.000866559 -0.0782617 4.3661 -0.260239 0.808317 3.14963 6 12 29.1683 0.273737 1.98776 3 6 0 0 0 1 12
1 75 7464 2331 225 0 0.258979 2.04858 0.00172113 0.000889641 6.35221e-05 -0.0386535 5.55218 3.45443 3.45443 2.48247 6 12 29.1683 0.273737 1.98776 3 4 0 0 0 1 12
1 75 7464 2462 226 1 0.389108 1.94034 0.0013978 0.000697331 3.97683 0.0280196 12.1675 -0.172948 -0.172948 2.93406 6 12 29.094 -0.0251584 1.9879 3 4 0 0 0 1 10
1 75 7464 2465 226 0 -0.0555858 1.98992 0.00215601 0.00173644 0.000578777 0.0776782 9.67637 5.72513 5.72513 -30 6 12 29.094 -0.0251584 1.9879 3 4 0 3 0 1 10
1 75 7464 437 232 0 -0.0503969 0.124613 0.000323224 0.00175745 0.000499171 0.0950934 5.89163 6.01339 6.01339 -30 6 12 27.862 -0.0605631 0.00724237 3 2 0 1 0 3 2
1 75 7464 423 233 0 0.197321 0.772584 0.000804327 0.00107721 0.000181879 -0.0539781 0.385444 6.61254 6.61254 -30 6 12 30.0377 0.166218 0.750023 3 1 0 0 1 2 1
1 75 7464 254 242 0 0.13081 0.2351 0.000409532 0.00115978 0.00029233 0.0636351 0.440135 6.62305 6.62305 -30 6 12 28.3043 0.109959 0.217035 3 1 0 0 1 1 1
1 75 7464 57 248 0 -0.0351616 0.912236 0.00140742 0.00183188 15.8426 0.0925795 6.80095 6.87012 6.87012 -30 5 10 27.4896 -0.0569139 0.979021 3 1 0 0 1 1 1
1 75 7464 1889 260 0 -0.0159521 2.18439 0.00207429 0.00149209 5.36228e-05 -0.0551211 11.4186 3.69303 3.69303 5.21091 6 12 30.3607 0.154702 2.18112 3 30 0 23 0 1 32
1 75 7464 387 270 1 0.190619 0.248062 0.000376938 0.00100048 0.0952797 -0.0528305 3.1685 -2.95873 1.83684 5.39618 5 10 26.9104 0.0700134 0.298677 3 1 0 0 1 3 5
1 75 7464 409 270 0 0.0923355 0.263976 0.000431986 0.00122176 0.078434 0.0666502 2.69567 6.32599 6.32599 -30 5 10 26.9104 0.0700134 0.298677 3 1 0 0 1 2 5
1 75 7464 415 270 1 -0.0400189 0.423272 0.000742874 0.00164363 0.000811674 0.0910837 3.17851 0.185261 2.31577 5.80981 5 10 26.9104 0.0700134 0.298677 3 2 0 0 0 1 5
1 75 7464 420 270 0 -0.00830933 0.363979 0.00059232 0.00147327 0.000715336 0.0874333 3.61314 0.0280072 5.60108 5.52507 5 10 26.9104 0.0700134 0.298677 3 1 0 0 1 2 5
1 75 7464 528 271 0 -0.0657571 0.975508 0.00184235 0.00233016 11.6129 -0.0996345 6.21838 6.4467 6.4467 3.44059 5 10 26.9096 -0.0793547 1.0297 3 1 0 0 1 3 1
1 75 7464 511 279 0 0.00261442 1.46971 0.00155157 0.00157641 0.368682 0.0845598 7.18156 5.99786 5.99786 -30 6 12 29.5008 0.0247446 1.48441 3 2 0 1 0 2 2
1 75 7464 212 280 0 -0.0652982 0.832364 0.00137423 0.00189337 16.2643 -0.0953218 7.5304 5.98792 5.98792 -30 5 10 26.6977 -0.0517906 0.903819 3 1 0 0 1 1 1
1 75 7464 589 281 0 0.160769 1.5088 0.00133606 0.00111317 9.29746e-05 -0.0652537 5.67762 6.47284 6.47284 -30 6 12 30.0729 0.155016 1.49759 3 1 0 0 1 1 1
1 75 7464 73 284 2 -0.0865281 2.14671 0.0060983 0.00279998 9.73891e-05 0.0654751 6.57148 0.108327 1.87639 1.55458 5 10 26.6351 0.0146226 2.17405 3 9 0 0 0 2 9
1 75 7464 653 291 1 0.115976 0.738854 0.00089238 0.00126902 0.000798041 -0.0654968 2.42435 0.37797 3.13522 4.37833 6 12 26.5346 -0.0883367 0.686847 3 1 0 0 1 2 1
1 75 7464 428 307 0 -0.0874946 0.165454 0.000391655 0.00185939 0.0183925 0.103832 3.24859 5.70449 5.70449 -30 5 10 26.2701 -0.0717296 0.224745 3 1 0 0 1 2 2
1 75 7464 430 307 0 -0.0110146 0.154864 0.000351717 0.00158279 0.000277843 0.0873544 4.64019 -1.98771 2.43041 2.54262 5 10 26.2701 -0.0717296 0.224745 3 1 0 0 1 2 2
1 75 7464 492 308 0 -0.0511265 0.733626 0.00126452 0.00186132 0.00157361 -0.0974838 4.49502 5.84509 5.84509 -30 5 10 26.258 -0.0603172 0.644534 3 1 0 0 1 1 1
1 75 7464 224 314 0 0.117726 1.84189 0.00178523 0.00120673 1.50132e-06 0.0539459 4.83981 5.05505 5.05505 -30 6 12 26.1939 0.130661 1.81851 3 4 0 3 0 1 4
1 75 7464 485 320 1 -0.0914236 1.78107 0.00241149 0.00177408 3.16625 -0.0772951 10.4179 -4.86735 -1.2094 3.94293 6 12 28.7914 0.486289 1.88653 3 5 0 0 0 1 5
1 75 7464 1891 324 2 -0.0783517 1.56272 0.00179919 0.00162582 138.557 -0.105881 13.4 -1.52855 -1.06303 4.26534 5 10 25.9211 0.063936 1.51314 3 2 0 0 1 1 2
1 75 7464 264 327 0 0.226577 0.0485336 0.000277286 0.00104029 0.0016011 0.0490567 4.42995 6.74845 6.74845 -30 6 12 28.8599 0.210059 0.132874 3 1 0 0 1 1 1
1 75 7464 1231 329 0 -0.0668293 1.78952 0.00177592 0.00154608 57.3451 -0.0822652 13.9794 6.76372 6.76372 4.13454 6 12 29.8842 -0.0396661 1.83718 3 6 0 0 0 1 8
1 75 7464 3271 329 1 0.229166 1.85404 0.0015897 0.000794254 356.76 0.0460905 26.2 -2.78469 1.42916 1.83737 6 12 29.8842 -0.0396661 1.83718 3 4 0 0 1 3 8
1 75 7464 272 330 1 0.31614 1.34789 0.000879116 0.000734226 54.8376 -0.0406658 9.81804 -2.05016 0.048569 1.32996 6 12 29.3622 0.0525583 1.2974 3 1 0 0 1 1 2
1 75 7464 295 330 1 0.486422 1.23895 0.000841063 0.000543473 7.61286 -0.02711 6.46017 0.400858 0.400858 3.0593 6 12 29.3622 0.0525583 1.2974 3 1 0 0 1 1 2
1 75 7464 694 334 0 -0.0966168 1.69903 0.00225027 0.00199496 0.000627663 0.0895404 7.04293 -1.43151 6.02299 4.2905 6 12 29.4093 -0.0311934 1.56475 3 2 0 0 0 2 2
1 75 7464 2298 337 1 0.0151455 1.84054 0.00174565 0.00123849 125.654 -0.0666912 14.8134 -0.150284 3.19442 4.0583 6 12 29.2437 0.166094 1.8792 3 11 0 0 1 3 46
1 75 7464 5150 337 0 0.201051 1.81741 0.00139231 0.000896623 68.2794 -0.0576511 25.65 2.89751 2.89751 3.19417 6 12 29.2437 0.166094 1.8792 3 16 0 0 1 2 46
1 75 7464 592 343 1 0.189874 1.7461 0.00150017 0.00104842 1.69124e-05 -0.050089 4.06453 -1.54491 2.61098 4.46955 5 10 25.4097 0.011641 1.65887 3 1 0 0 1 1 5
1 75 7464 617 343 0 0.66431 1.62171 0.00330143 0.000626802 1.62964e-05 0.0213151 7.03488 -1.18157 4.45664 -30 5 10 25.4097 0.011641 1.65887 3 1 0 0 1 4 5
1 75 7464 633 343 0 -0.0564437 1.57316 0.00177664 0.00165898 0.000718044 0.091991 5.47509 0.471891 5.3716 -30 5 10 25.4097 0.011641 1.65887 3 2 0 1 0 4 5
1 75 7464 639 343 0 0.0438307 1.60543 0.00157741 0.00139687 0.000190035 0.0742585 4.79887 -1.04286 4.75899 -30 5 10 25.4097 0.011641 1.65887 3 1 0 0 1 5 5
1 75 7464 179 345 0 0.0114094 0.0761031 0.000310386 0.00150475 0.000338173 0.0806358 4.75804 5.51046 5.51046 -30 5 10 25.3879 -0.0167385 0.0207903 3 1 0 0 1 1 4
1 75 7464 185 345 0 0.0770968 0.054289 0.000286271 0.00128733 0.00249992 0.0693154 5.23087 -1.14044 4.51907 -30 5 10 25.3879 -0.0167385 0.0207903 3 2 0 1 0 2 4
1 75 7464 199 345 0 0.00824823 0.00238045 0.000277552 0.00160676 0.000386227 0.0866642 4.66021 -1.6425 5.28271 5.95005 5 10 25.3879 -0.0167385 0.0207903 3 1 0 0 1 2 4
1 75 7464 520 347 0 -0.084208 0.119037 0.000313025 0.00178478 0.00285012 0.0993104 1.45668 6.60004 6.60004 4.5083 5 10 25.3413 -0.0713771 0.1401 3 2 0 0 1 1 2
1 75 7464 478 352 0 0.860771 1.66362 0.00176816 0.000247629 0.000362743 0.0101134 7.21958 -0.7052 6.48576 -30 6 12 31.353 1.22667 1.60308 3 1 0 0 1 4 5
1 75 7464 613 353 0 0.0497676 0.104407 0.00032312 0.00146264 0.000440255 -0.0736464 3.9494 6.75581 6.75581 -30 5 10 25.4467 0.0352704 0.021787 3 1 0 0 1 1 1
1 75 7464 161 356 0 -0.026601 0.136404 0.000332311 0.0015393 0.0456075 -0.0873592 6.62761 -3.27323 6.456 -30 6 12 28.7955 -0.0150033 0.0862582 3 1 0 0 1 2 2
1 75 7464 199 356 0 0.00824823 0.00238045 0.000277552 0.00160676 0.000386227 0.0866642 4.66021 5.28271 5.28271 5.95005 6 12 28.7955 -0.0150033 0.0862582 3 1 0 0 1 2 2
1 75 7464 141 360 0 1.84707 0.591774 0.0032746 0.000157466 0.000384077 -0.00104824 0.640293 0.113095 0.113095 -30 6 12 25.7236 1.83977 0.574135 3 1 0 0 1 1 1
1 75 7464 214 364 0 -0.020768 1.02022 0.00156798 0.00187723 3.07375 0.0867133 5.59311 6.16485 6.16485 -30 6 12 30.1616 -0.0414677 1.05495 3 1 0 0 1 1 1
1 75 7464 291 371 0 0.529688 0.0912962 0.000239753 0.000555326 0.000378847 -0.0249316 0.835962 6.49543 6.49543 -30 5 10 25.5347 0.536367 0.0711385 3 1 0 0 1 3 3
1 75 7464 312 371 0 0.0937011 0.0330149 0.000304265 0.00134019 0.000399027 0.0672069 6.13191 -3.59597 5.78706 -30 5 10 25.5347 0.536367 0.0711385 3 2 0 1 0 4 3
1 75 7464 4548 372 2 0.424917 2.22208 0.0025392 0.000901791 48.8643 -0.0244718 25.65 -1.70455 0.225012 0.690805 6 12 28.8139 0.155526 2.28427 3 1 0 0 1 2 1
1 75 7464 361 373 0 -0.0175443 2.01221 0.00264414 0.00146719 8.48338e-06 0.0615482 5.93893 5.43508 5.43508 -30 5 10 25.7237 -0.00192237 1.99264 3 6 0 5 0 1 14
1 75 7464 4449 373 1 0.538186 2.11192 0.00300234 0.000671331 1.42259e-07 -0.0253889 24.95 -4.3666 0.571224 2.79415 5 10 25.7237 -0.00192237 1.99264 3 8 0 0 1 2 14
1 75 7464 724 375 0 0.0670444 1.42964 0.00144397 0.00136711 36.3364 0.0714292 10.1559 -0.419401 3.65466 3.16363 5 10 26.0055 0.172787 1.53391 3 2 0 0 0 5 8
1 75 7464 288 377 1 0.182446 0.622768 0.000679799 0.00103791 0.000207669 0.056054 8.59012 -2.94363 1.41756 4.98771 5 10 23.5355 -0.0886175 0.720521 3 1 0 0 1 1 2
1 75 7464 305 377 0 -0.0720736 0.795836 0.00139588 0.00198421 6.49639e-06 0.100613 3.24194 5.41793 5.41793 5.37383 5 10 23.5355 -0.0886175 0.720521 3 1 0 0 1 1 2
1 75 7464 244 380 0 -0.0646138 0.972606 0.00149084 0.00186134 65.3491 0.100299 10.322 6.06736 6.06736 5.9262 5 10 26.6376 -0.0932167 1.0769 3 1 0 0 1 1 1
1 75 7464 58 381 1 0.165758 0.875922 0.000967909 0.00120497 1.23937 -0.0562355 3.93168 3.92998 3.92998 3.02006 6 12 23.2807 0.157474 0.845009 3 1 0 0 1 4 2
1 75 7464 79 381 0 -0.0248605 0.848096 0.00135824 0.00182131 0.00138802 0.0875273 1.2929 -2.88673 6.56156 -30 6 12 23.2807 0.157474 0.845009 3 1 0 0 1 3 2
1 75 7464 1242 386 1 0.0308476 1.47759 0.00136386 0.00135084 146.604 -0.0837391 13.1992 -3.96997 -0.983173 1.42752 5 10 25.789 0.0755485 1.46422 3 1 0 0 1 2 1
1 75 7464 617 388 0 0.66431 1.62171 0.00330143 0.000626802 1.62964e-05 0.0213151 7.03488 -1.13848 4.45664 -30 6 12 33.1177 -0.0787076 1.58839 4 1 0 0 1 4 5
1 75 7464 633 388 0 -0.0564437 1.57316 0.00177664 0.00165898 0.000718044 0.091991 5.47509 5.3716 5.3716 -30 6 12 33.1177 -0.0787076 1.58839 4 2 0 1 0 4 5
1 75 7464 639 388 0 0.0438307 1.60543 0.00157741 0.00139687 0.000190035 0.0742585 4.79887 0.0700691 4.75899 -30 6 12 33.1177 -0.0787076 1.58839 4 1 0 0 1 5 5
1 75 7464 641 388 0 0.0929688 1.59468 0.00116383 0.00114845 4.22201e-06 0.0615275 5.46813 -1.06091 5.52026 -30 6 12 33.1177 -0.0787076 1.58839 4 1 0 0 1 5 5
1 75 7464 193 389 1 -0.0936373 0.245732 0.000598222 0.00189695 0.000832746 -0.111199 1.40662 -5.23884 -0.920711 3.11308 6 12 28.0713 0.385231 0.34703 3 1 0 0 1 1 2
1 75 7464 205 389 0 0.40949 0.234859 0.000360856 0.000730426 0.440213 0.0339311 6.90264 5.86472 5.86472 -30 6 12 28.0713 0.385231 0.34703 3 1 0 0 1 1 2
